CO_IES,NO_IES,TP_CATEGORIA_ADMINISTRATIVA,TP_ORGANIZACAO_ACADEMICA,CO_CURSO,NO_CURSO,CO_REGIAO,CO_UF,CO_MUNICIPIO,TP_GRAU_ACADEMICO,TP_MODALIDADE_ENSINO,CO_CINE_ROTULO,NO_CINE_ROTULO,CO_CINE_AREA_GERAL,NO_CINE_AREA_GERAL,NU_ANO_INGRESSO,NU_ANO_REFERENCIA,NU_PRAZO_INTEGRALIZACAO,NU_ANO_INTEGRALIZACAO,NU_PRAZO_ACOMPANHAMENTO,NU_ANO_MAXIMO_ACOMPANHAMENTO,QT_INGRESSANTE,QT_PERMANENCIA,QT_CONCLUINTE,QT_DESISTENCIA,QT_FALECIDO,TAP,TCA,TDA,TCAN,TADA
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,1111225,ZOOTECNIA,5,52,5208707,1,1,0811Z01,Zootecnia,08,"Agricultura, silvicultura, pesca e veterinária",2018,2020,6,2023,10,2027,44,39,0,3,0,88.63636364,0,11.36363636,0,6.818181818
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,1111225,ZOOTECNIA,5,52,5208707,1,1,0811Z01,Zootecnia,08,"Agricultura, silvicultura, pesca e veterinária",2018,2021,6,2023,10,2027,44,34,0,5,0,77.27272727,0,22.72727273,0,11.36363636
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,1111225,ZOOTECNIA,5,52,5208707,1,1,0811Z01,Zootecnia,08,"Agricultura, silvicultura, pesca e veterinária",2018,2022,6,2023,10,2027,44,19,9,6,0,43.18181818,20.45454545,36.36363636,20.45454545,13.63636364
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,1111226,MÚSICA - EDUCAÇÃO MUSICAL,5,52,5208707,2,1,0114M02,Música formação de professor,01,Educação,2018,2018,5,2022,8,2025,18,18,0,0,0,100,0,0,0,0
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,1111226,MÚSICA - EDUCAÇÃO MUSICAL,5,52,5208707,2,1,0114M02,Música formação de professor,01,Educação,2018,2019,5,2022,8,2025,18,12,0,6,0,66.66666667,0,33.33333333,0,33.33333333
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,1111226,MÚSICA - EDUCAÇÃO MUSICAL,5,52,5208707,2,1,0114M02,Música formação de professor,01,Educação,2018,2020,5,2022,8,2025,18,10,0,2,0,55.55555556,0,44.44444444,0,11.11111111
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,1111226,MÚSICA - EDUCAÇÃO MUSICAL,5,52,5208707,2,1,0114M02,Música formação de professor,01,Educação,2018,2021,5,2022,8,2025,18,8,0,2,0,44.44444444,0,55.55555556,0,11.11111111
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,1111226,MÚSICA - EDUCAÇÃO MUSICAL,5,52,5208707,2,1,0114M02,Música formação de professor,01,Educação,2018,2022,5,2022,8,2025,18,6,1,1,0,33.33333333,5.555555556,61.11111111,5.555555556,5.555555556
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,1113007,CIêNCIAS SOCIAIS - POLíTICAS PúBLICAS,5,52,5208707,1,1,0312C01,Ciência política,03,"Ciências sociais, comunicação e informação",2018,2018,5,2022,8,2025,52,50,0,2,0,96.15384615,0,3.846153846,0,3.846153846
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,1113007,CIêNCIAS SOCIAIS - POLíTICAS PúBLICAS,5,52,5208707,1,1,0312C01,Ciência política,03,"Ciências sociais, comunicação e informação",2018,2019,5,2022,8,2025,52,42,2,6,0,80.76923077,3.846153846,15.38461538,3.846153846,11.53846154
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,1113007,CIêNCIAS SOCIAIS - POLíTICAS PúBLICAS,5,52,5208707,1,1,0312C01,Ciência política,03,"Ciências sociais, comunicação e informação",2018,2020,5,2022,8,2025,52,34,0,8,0,65.38461538,3.846153846,30.76923077,0,15.38461538
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,1113007,CIêNCIAS SOCIAIS - POLíTICAS PúBLICAS,5,52,5208707,1,1,0312C01,Ciência política,03,"Ciências sociais, comunicação e informação",2018,2021,5,2022,8,2025,52,27,2,5,0,51.92307692,7.692307692,40.38461538,3.846153846,9.615384615
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,1113007,CIêNCIAS SOCIAIS - POLíTICAS PúBLICAS,5,52,5208707,1,1,0312C01,Ciência política,03,"Ciências sociais, comunicação e informação",2018,2022,5,2022,8,2025,52,17,6,4,0,32.69230769,19.23076923,48.07692308,11.53846154,7.692307692
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,1113011,EDUCAÇÃO FÍSICA,5,52,5208707,1,1,0915E01,Educação física,09,Saúde e bem-estar,2018,2018,5,2022,8,2025,52,51,0,1,0,98.07692308,0,1.923076923,0,1.923076923
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,1113011,EDUCAÇÃO FÍSICA,5,52,5208707,1,1,0915E01,Educação física,09,Saúde e bem-estar,2018,2019,5,2022,8,2025,52,47,0,4,0,90.38461538,0,9.615384615,0,7.692307692
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,1113011,EDUCAÇÃO FÍSICA,5,52,5208707,1,1,0915E01,Educação física,09,Saúde e bem-estar,2018,2020,5,2022,8,2025,52,47,0,0,0,90.38461538,0,9.615384615,0,0
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,1113011,EDUCAÇÃO FÍSICA,5,52,5208707,1,1,0915E01,Educação física,09,Saúde e bem-estar,2018,2021,5,2022,8,2025,52,46,0,1,0,88.46153846,0,11.53846154,0,1.923076923
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,1113011,EDUCAÇÃO FÍSICA,5,52,5208707,1,1,0915E01,Educação física,09,Saúde e bem-estar,2018,2022,5,2022,8,2025,52,27,13,6,0,51.92307692,25,23.07692308,25,11.53846154
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,1113012,FILOSOFIA,5,52,5208707,1,1,0223F01,Filosofia,02,Artes e humanidades,2018,2018,5,2022,8,2025,46,44,0,2,0,95.65217391,0,4.347826087,0,4.347826087
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,1113012,FILOSOFIA,5,52,5208707,1,1,0223F01,Filosofia,02,Artes e humanidades,2018,2019,5,2022,8,2025,46,30,1,13,0,65.2173913,2.173913043,32.60869565,2.173913043,28.26086957
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,1113012,FILOSOFIA,5,52,5208707,1,1,0223F01,Filosofia,02,Artes e humanidades,2018,2020,5,2022,8,2025,46,22,0,8,0,47.82608696,2.173913043,50,0,17.39130435
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,1113012,FILOSOFIA,5,52,5208707,1,1,0223F01,Filosofia,02,Artes e humanidades,2018,2021,5,2022,8,2025,46,14,1,7,0,30.43478261,4.347826087,65.2173913,2.173913043,15.2173913
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,1113012,FILOSOFIA,5,52,5208707,1,1,0223F01,Filosofia,02,Artes e humanidades,2018,2022,5,2022,8,2025,46,10,1,3,0,21.73913043,6.52173913,71.73913043,2.173913043,6.52173913
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,1113043,FÍSICA,5,52,5208707,1,1,0533F01,Física,05,"Ciências naturais, matemática e estatística",2018,2018,5,2022,8,2025,28,27,0,1,0,96.42857143,0,3.571428571,0,3.571428571
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,1113043,FÍSICA,5,52,5208707,1,1,0533F01,Física,05,"Ciências naturais, matemática e estatística",2018,2019,5,2022,8,2025,28,25,0,2,0,89.28571429,0,10.71428571,0,7.142857143
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,1113043,FÍSICA,5,52,5208707,1,1,0533F01,Física,05,"Ciências naturais, matemática e estatística",2018,2020,5,2022,8,2025,28,20,0,5,0,71.42857143,0,28.57142857,0,17.85714286
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,1113043,FÍSICA,5,52,5208707,1,1,0533F01,Física,05,"Ciências naturais, matemática e estatística",2018,2021,5,2022,8,2025,28,12,3,5,0,42.85714286,10.71428571,46.42857143,10.71428571,17.85714286
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,1113043,FÍSICA,5,52,5208707,1,1,0533F01,Física,05,"Ciências naturais, matemática e estatística",2018,2022,5,2022,8,2025,28,6,2,4,0,21.42857143,17.85714286,60.71428571,7.142857143,14.28571429
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,1113044,FÍSICA,5,52,5208707,2,1,0114F02,Física formação de professor,01,Educação,2018,2018,5,2022,8,2025,64,57,0,7,0,89.0625,0,10.9375,0,10.9375
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,1113044,FÍSICA,5,52,5208707,2,1,0114F02,Física formação de professor,01,Educação,2018,2019,5,2022,8,2025,64,48,0,9,0,75,0,25,0,14.0625
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,1113044,FÍSICA,5,52,5208707,2,1,0114F02,Física formação de professor,01,Educação,2018,2020,5,2022,8,2025,64,35,1,12,0,54.6875,1.5625,43.75,1.5625,18.75
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,1113044,FÍSICA,5,52,5208707,2,1,0114F02,Física formação de professor,01,Educação,2018,2021,5,2022,8,2025,64,18,0,17,0,28.125,1.5625,70.3125,0,26.5625
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,1113044,FÍSICA,5,52,5208707,2,1,0114F02,Física formação de professor,01,Educação,2018,2022,5,2022,8,2025,64,14,2,2,0,21.875,4.6875,73.4375,3.125,3.125
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,1113067,MúSICA - INSTRUMENTO MUSICAL,5,52,5208707,2,1,0114M02,Música formação de professor,01,Educação,2018,2018,5,2022,8,2025,15,15,0,0,0,100,0,0,0,0
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,1113067,MúSICA - INSTRUMENTO MUSICAL,5,52,5208707,2,1,0114M02,Música formação de professor,01,Educação,2018,2019,5,2022,8,2025,15,13,0,2,0,86.66666667,0,13.33333333,0,13.33333333
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,1113067,MúSICA - INSTRUMENTO MUSICAL,5,52,5208707,2,1,0114M02,Música formação de professor,01,Educação,2018,2020,5,2022,8,2025,15,13,0,0,0,86.66666667,0,13.33333333,0,0
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,1113067,MúSICA - INSTRUMENTO MUSICAL,5,52,5208707,2,1,0114M02,Música formação de professor,01,Educação,2018,2021,5,2022,8,2025,15,10,0,3,0,66.66666667,0,33.33333333,0,20
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,1113067,MúSICA - INSTRUMENTO MUSICAL,5,52,5208707,2,1,0114M02,Música formação de professor,01,Educação,2018,2022,5,2022,8,2025,15,7,2,1,0,46.66666667,13.33333333,40,13.33333333,6.666666667
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,1113070,QUÍMICA,5,52,5208707,2,1,0114Q01,Química formação de professor,01,Educação,2018,2018,5,2022,8,2025,54,42,0,12,0,77.77777778,0,22.22222222,0,22.22222222
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,1113070,QUÍMICA,5,52,5208707,2,1,0114Q01,Química formação de professor,01,Educação,2018,2019,5,2022,8,2025,54,39,0,3,0,72.22222222,0,27.77777778,0,5.555555556
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,1113070,QUÍMICA,5,52,5208707,2,1,0114Q01,Química formação de professor,01,Educação,2018,2020,5,2022,8,2025,54,28,1,10,0,51.85185185,1.851851852,46.2962963,1.851851852,18.51851852
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,1113070,QUÍMICA,5,52,5208707,2,1,0114Q01,Química formação de professor,01,Educação,2018,2021,5,2022,8,2025,54,20,1,7,0,37.03703704,3.703703704,59.25925926,1.851851852,12.96296296
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,1113070,QUÍMICA,5,52,5208707,2,1,0114Q01,Química formação de professor,01,Educação,2018,2022,5,2022,8,2025,54,18,1,1,0,33.33333333,5.555555556,61.11111111,1.851851852,1.851851852
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,1120209,LETRAS: LIBRAS,5,52,5208707,2,1,0115L07,Letras língua brasileira de sinais formação de professor,01,Educação,2018,2018,5,2022,8,2025,39,38,0,1,0,97.43589744,0,2.564102564,0,2.564102564
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,1120209,LETRAS: LIBRAS,5,52,5208707,2,1,0115L07,Letras língua brasileira de sinais formação de professor,01,Educação,2018,2019,5,2022,8,2025,39,32,0,6,0,82.05128205,0,17.94871795,0,15.38461538
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,1120209,LETRAS: LIBRAS,5,52,5208707,2,1,0115L07,Letras língua brasileira de sinais formação de professor,01,Educação,2018,2020,5,2022,8,2025,39,32,0,0,0,82.05128205,0,17.94871795,0,0
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,1120209,LETRAS: LIBRAS,5,52,5208707,2,1,0115L07,Letras língua brasileira de sinais formação de professor,01,Educação,2018,2021,5,2022,8,2025,39,19,6,7,0,48.71794872,15.38461538,35.8974359,15.38461538,17.94871795
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,1120209,LETRAS: LIBRAS,5,52,5208707,2,1,0115L07,Letras língua brasileira de sinais formação de professor,01,Educação,2018,2022,5,2022,8,2025,39,10,5,4,0,25.64102564,28.20512821,46.15384615,12.82051282,10.25641026
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,1131697,MATEMÁTICA,5,52,5208707,2,1,0114M01,Matemática formação de professor,01,Educação,2018,2018,5,2022,8,2025,73,65,0,8,0,89.04109589,0,10.95890411,0,10.95890411
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,1131697,MATEMÁTICA,5,52,5208707,2,1,0114M01,Matemática formação de professor,01,Educação,2018,2019,5,2022,8,2025,73,45,3,17,0,61.64383562,4.109589041,34.24657534,4.109589041,23.28767123
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,1131697,MATEMÁTICA,5,52,5208707,2,1,0114M01,Matemática formação de professor,01,Educação,2018,2020,5,2022,8,2025,73,33,0,12,0,45.20547945,4.109589041,50.68493151,0,16.43835616
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,1131697,MATEMÁTICA,5,52,5208707,2,1,0114M01,Matemática formação de professor,01,Educação,2018,2021,5,2022,8,2025,73,27,1,5,0,36.98630137,5.479452055,57.53424658,1.369863014,6.849315068
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,1131697,MATEMÁTICA,5,52,5208707,2,1,0114M01,Matemática formação de professor,01,Educação,2018,2022,5,2022,8,2025,73,12,6,9,0,16.43835616,13.69863014,69.8630137,8.219178082,12.32876712
