CO_IES,NO_IES,TP_CATEGORIA_ADMINISTRATIVA,TP_ORGANIZACAO_ACADEMICA,CO_CURSO,NO_CURSO,CO_REGIAO,CO_UF,CO_MUNICIPIO,TP_GRAU_ACADEMICO,TP_MODALIDADE_ENSINO,CO_CINE_ROTULO,NO_CINE_ROTULO,CO_CINE_AREA_GERAL,NO_CINE_AREA_GERAL,NU_ANO_INGRESSO,NU_ANO_REFERENCIA,NU_PRAZO_INTEGRALIZACAO,NU_ANO_INTEGRALIZACAO,NU_PRAZO_ACOMPANHAMENTO,NU_ANO_MAXIMO_ACOMPANHAMENTO,QT_INGRESSANTE,QT_PERMANENCIA,QT_CONCLUINTE,QT_DESISTENCIA,QT_FALECIDO,TAP,TCA,TDA,TCAN,TADA
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14092,FARMÁCIA,5,52,5208707,1,1,0916F01,Farmácia,09,Saúde e bem-estar,2016,2019,6,2021,10,2025,101,67,1,9,0,66.33663366,0.99009901,32.67326733,0.99009901,8.910891089
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14092,FARMÁCIA,5,52,5208707,1,1,0916F01,Farmácia,09,Saúde e bem-estar,2016,2020,6,2021,10,2025,101,37,26,4,0,36.63366337,26.73267327,36.63366337,25.74257426,3.96039604
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14092,FARMÁCIA,5,52,5208707,1,1,0916F01,Farmácia,09,Saúde e bem-estar,2016,2021,6,2021,10,2025,101,16,16,5,0,15.84158416,42.57425743,41.58415842,15.84158416,4.95049505
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14092,FARMÁCIA,5,52,5208707,1,1,0916F01,Farmácia,09,Saúde e bem-estar,2016,2022,6,2021,10,2025,101,9,3,4,0,8.910891089,45.54455446,45.54455446,2.97029703,3.96039604
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14093,MEDICINA,5,52,5208707,1,1,0912M01,Medicina,09,Saúde e bem-estar,2016,2016,7,2022,10,2025,118,115,0,3,0,97.45762712,0,2.542372881,0,2.542372881
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14093,MEDICINA,5,52,5208707,1,1,0912M01,Medicina,09,Saúde e bem-estar,2016,2017,7,2022,10,2025,118,115,0,0,0,97.45762712,0,2.542372881,0,0
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14093,MEDICINA,5,52,5208707,1,1,0912M01,Medicina,09,Saúde e bem-estar,2016,2018,7,2022,10,2025,118,115,0,0,0,97.45762712,0,2.542372881,0,0
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14093,MEDICINA,5,52,5208707,1,1,0912M01,Medicina,09,Saúde e bem-estar,2016,2019,7,2022,10,2025,118,114,0,1,0,96.61016949,0,3.389830508,0,0.847457627
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14093,MEDICINA,5,52,5208707,1,1,0912M01,Medicina,09,Saúde e bem-estar,2016,2020,7,2022,10,2025,118,111,1,2,0,94.06779661,0.847457627,5.084745763,0.847457627,1.694915254
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14093,MEDICINA,5,52,5208707,1,1,0912M01,Medicina,09,Saúde e bem-estar,2016,2021,7,2022,10,2025,118,6,105,0,0,5.084745763,89.83050847,5.084745763,88.98305085,0
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14093,MEDICINA,5,52,5208707,1,1,0912M01,Medicina,09,Saúde e bem-estar,2016,2022,7,2022,10,2025,118,1,5,0,0,0.847457627,94.06779661,5.084745763,4.237288136,0
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14094,MEDICINA VETERINÁRIA,5,52,5208707,1,1,0841M01,Medicina veterinária,08,"Agricultura, silvicultura, pesca e veterinária",2016,2016,6,2021,10,2025,113,108,0,5,0,95.57522124,0,4.424778761,0,4.424778761
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14094,MEDICINA VETERINÁRIA,5,52,5208707,1,1,0841M01,Medicina veterinária,08,"Agricultura, silvicultura, pesca e veterinária",2016,2017,6,2021,10,2025,113,101,0,7,0,89.38053097,0,10.61946903,0,6.194690265
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14094,MEDICINA VETERINÁRIA,5,52,5208707,1,1,0841M01,Medicina veterinária,08,"Agricultura, silvicultura, pesca e veterinária",2016,2018,6,2021,10,2025,113,98,1,2,0,86.72566372,0.884955752,12.38938053,0.884955752,1.769911504
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14094,MEDICINA VETERINÁRIA,5,52,5208707,1,1,0841M01,Medicina veterinária,08,"Agricultura, silvicultura, pesca e veterinária",2016,2019,6,2021,10,2025,113,91,1,6,0,80.53097345,1.769911504,17.69911504,0.884955752,5.309734513
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14094,MEDICINA VETERINÁRIA,5,52,5208707,1,1,0841M01,Medicina veterinária,08,"Agricultura, silvicultura, pesca e veterinária",2016,2020,6,2021,10,2025,113,69,22,0,0,61.0619469,21.23893805,17.69911504,19.46902655,0
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14094,MEDICINA VETERINÁRIA,5,52,5208707,1,1,0841M01,Medicina veterinária,08,"Agricultura, silvicultura, pesca e veterinária",2016,2021,6,2021,10,2025,113,26,36,7,0,23.00884956,53.09734513,23.89380531,31.85840708,6.194690265
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14094,MEDICINA VETERINÁRIA,5,52,5208707,1,1,0841M01,Medicina veterinária,08,"Agricultura, silvicultura, pesca e veterinária",2016,2022,6,2021,10,2025,113,16,9,1,0,14.15929204,61.0619469,24.77876106,7.96460177,0.884955752
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14095,NUTRIÇÃO,5,52,5208707,1,1,0915N01,Nutrição,09,Saúde e bem-estar,2016,2016,6,2021,10,2025,84,82,0,2,0,97.61904762,0,2.380952381,0,2.380952381
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14095,NUTRIÇÃO,5,52,5208707,1,1,0915N01,Nutrição,09,Saúde e bem-estar,2016,2017,6,2021,10,2025,84,74,0,8,0,88.0952381,0,11.9047619,0,9.523809524
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14095,NUTRIÇÃO,5,52,5208707,1,1,0915N01,Nutrição,09,Saúde e bem-estar,2016,2018,6,2021,10,2025,84,71,0,3,0,84.52380952,0,15.47619048,0,3.571428571
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14095,NUTRIÇÃO,5,52,5208707,1,1,0915N01,Nutrição,09,Saúde e bem-estar,2016,2019,6,2021,10,2025,84,62,1,8,0,73.80952381,1.19047619,25,1.19047619,9.523809524
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14095,NUTRIÇÃO,5,52,5208707,1,1,0915N01,Nutrição,09,Saúde e bem-estar,2016,2020,6,2021,10,2025,84,41,16,5,0,48.80952381,20.23809524,30.95238095,19.04761905,5.952380952
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14095,NUTRIÇÃO,5,52,5208707,1,1,0915N01,Nutrição,09,Saúde e bem-estar,2016,2021,6,2021,10,2025,84,14,27,0,0,16.66666667,52.38095238,30.95238095,32.14285714,0
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14095,NUTRIÇÃO,5,52,5208707,1,1,0915N01,Nutrição,09,Saúde e bem-estar,2016,2022,6,2021,10,2025,84,9,5,0,0,10.71428571,58.33333333,30.95238095,5.952380952,0
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14096,ODONTOLOGIA,5,52,5208707,1,1,0911O01,Odontologia,09,Saúde e bem-estar,2016,2016,6,2021,10,2025,66,65,0,1,0,98.48484848,0,1.515151515,0,1.515151515
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14096,ODONTOLOGIA,5,52,5208707,1,1,0911O01,Odontologia,09,Saúde e bem-estar,2016,2017,6,2021,10,2025,66,62,0,3,0,93.93939394,0,6.060606061,0,4.545454545
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14096,ODONTOLOGIA,5,52,5208707,1,1,0911O01,Odontologia,09,Saúde e bem-estar,2016,2018,6,2021,10,2025,66,61,0,1,0,92.42424242,0,7.575757576,0,1.515151515
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14096,ODONTOLOGIA,5,52,5208707,1,1,0911O01,Odontologia,09,Saúde e bem-estar,2016,2019,6,2021,10,2025,66,58,1,2,0,87.87878788,1.515151515,10.60606061,1.515151515,3.03030303
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14096,ODONTOLOGIA,5,52,5208707,1,1,0911O01,Odontologia,09,Saúde e bem-estar,2016,2020,6,2021,10,2025,66,13,44,1,0,19.6969697,68.18181818,12.12121212,66.66666667,1.515151515
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14096,ODONTOLOGIA,5,52,5208707,1,1,0911O01,Odontologia,09,Saúde e bem-estar,2016,2021,6,2021,10,2025,66,4,9,0,0,6.060606061,81.81818182,12.12121212,13.63636364,0
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14096,ODONTOLOGIA,5,52,5208707,1,1,0911O01,Odontologia,09,Saúde e bem-estar,2016,2022,6,2021,10,2025,66,1,3,0,0,1.515151515,86.36363636,12.12121212,4.545454545,0
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14097,AGRONOMIA,5,52,5208707,1,1,0811A04,Agronomia,08,"Agricultura, silvicultura, pesca e veterinária",2016,2016,6,2021,10,2025,150,148,0,2,0,98.66666667,0,1.333333333,0,1.333333333
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14097,AGRONOMIA,5,52,5208707,1,1,0811A04,Agronomia,08,"Agricultura, silvicultura, pesca e veterinária",2016,2017,6,2021,10,2025,150,135,0,13,0,90,0,10,0,8.666666667
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14097,AGRONOMIA,5,52,5208707,1,1,0811A04,Agronomia,08,"Agricultura, silvicultura, pesca e veterinária",2016,2018,6,2021,10,2025,150,135,0,0,0,90,0,10,0,0
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14097,AGRONOMIA,5,52,5208707,1,1,0811A04,Agronomia,08,"Agricultura, silvicultura, pesca e veterinária",2016,2019,6,2021,10,2025,150,128,1,6,0,85.33333333,0.666666667,14,0.666666667,4
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14097,AGRONOMIA,5,52,5208707,1,1,0811A04,Agronomia,08,"Agricultura, silvicultura, pesca e veterinária",2016,2020,6,2021,10,2025,150,105,15,8,0,70,10.66666667,19.33333333,10,5.333333333
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14097,AGRONOMIA,5,52,5208707,1,1,0811A04,Agronomia,08,"Agricultura, silvicultura, pesca e veterinária",2016,2021,6,2021,10,2025,150,75,26,4,0,50,28,22,17.33333333,2.666666667
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14097,AGRONOMIA,5,52,5208707,1,1,0811A04,Agronomia,08,"Agricultura, silvicultura, pesca e veterinária",2016,2022,6,2021,10,2025,150,37,25,13,0,24.66666667,44.66666667,30.66666667,16.66666667,8.666666667
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14098,CIÊNCIA DA COMPUTAÇÃO,5,52,5208707,1,1,0614C01,Ciência da computação,06,Computação e Tecnologias da Informação e Comunicação (TIC),2016,2016,5,2020,8,2023,96,90,0,6,0,93.75,0,6.25,0,6.25
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14098,CIÊNCIA DA COMPUTAÇÃO,5,52,5208707,1,1,0614C01,Ciência da computação,06,Computação e Tecnologias da Informação e Comunicação (TIC),2016,2017,5,2020,8,2023,96,80,2,8,0,83.33333333,2.083333333,14.58333333,2.083333333,8.333333333
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14098,CIÊNCIA DA COMPUTAÇÃO,5,52,5208707,1,1,0614C01,Ciência da computação,06,Computação e Tecnologias da Informação e Comunicação (TIC),2016,2018,5,2020,8,2023,96,69,0,11,0,71.875,2.083333333,26.04166667,0,11.45833333
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14098,CIÊNCIA DA COMPUTAÇÃO,5,52,5208707,1,1,0614C01,Ciência da computação,06,Computação e Tecnologias da Informação e Comunicação (TIC),2016,2019,5,2020,8,2023,96,58,6,5,0,60.41666667,8.333333333,31.25,6.25,5.208333333
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14098,CIÊNCIA DA COMPUTAÇÃO,5,52,5208707,1,1,0614C01,Ciência da computação,06,Computação e Tecnologias da Informação e Comunicação (TIC),2016,2020,5,2020,8,2023,96,41,9,8,0,42.70833333,17.70833333,39.58333333,9.375,8.333333333
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14098,CIÊNCIA DA COMPUTAÇÃO,5,52,5208707,1,1,0614C01,Ciência da computação,06,Computação e Tecnologias da Informação e Comunicação (TIC),2016,2021,5,2020,8,2023,96,30,5,6,0,31.25,22.91666667,45.83333333,5.208333333,6.25
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14098,CIÊNCIA DA COMPUTAÇÃO,5,52,5208707,1,1,0614C01,Ciência da computação,06,Computação e Tecnologias da Informação e Comunicação (TIC),2016,2022,5,2020,8,2023,96,25,2,3,0,26.04166667,25,48.95833333,2.083333333,3.125
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14099,ENGENHARIA CIVIL,5,52,5208707,1,1,0732E01,Engenharia civil,07,"Engenharia, produção e construção",2016,2016,6,2021,10,2025,99,95,0,4,0,95.95959596,0,4.04040404,0,4.04040404
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14099,ENGENHARIA CIVIL,5,52,5208707,1,1,0732E01,Engenharia civil,07,"Engenharia, produção e construção",2016,2017,6,2021,10,2025,99,91,0,4,0,91.91919192,0,8.080808081,0,4.04040404
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14099,ENGENHARIA CIVIL,5,52,5208707,1,1,0732E01,Engenharia civil,07,"Engenharia, produção e construção",2016,2018,6,2021,10,2025,99,86,2,3,0,86.86868687,2.02020202,11.11111111,2.02020202,3.03030303
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14099,ENGENHARIA CIVIL,5,52,5208707,1,1,0732E01,Engenharia civil,07,"Engenharia, produção e construção",2016,2019,6,2021,10,2025,99,81,1,4,0,81.81818182,3.03030303,15.15151515,1.01010101,4.04040404
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14099,ENGENHARIA CIVIL,5,52,5208707,1,1,0732E01,Engenharia civil,07,"Engenharia, produção e construção",2016,2020,6,2021,10,2025,99,63,12,6,0,63.63636364,15.15151515,21.21212121,12.12121212,6.060606061
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14099,ENGENHARIA CIVIL,5,52,5208707,1,1,0732E01,Engenharia civil,07,"Engenharia, produção e construção",2016,2021,6,2021,10,2025,99,30,30,3,0,30.3030303,45.45454545,24.24242424,30.3030303,3.03030303
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14099,ENGENHARIA CIVIL,5,52,5208707,1,1,0732E01,Engenharia civil,07,"Engenharia, produção e construção",2016,2022,6,2021,10,2025,99,17,9,4,0,17.17171717,54.54545455,28.28282828,9.090909091,4.04040404
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14100,ENGENHARIA ELÉTRICA,5,52,5208707,1,1,0713E05,Engenharia elétrica,07,"Engenharia, produção e construção",2016,2016,6,2021,10,2025,90,83,0,7,0,92.22222222,0,7.777777778,0,7.777777778
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14100,ENGENHARIA ELÉTRICA,5,52,5208707,1,1,0713E05,Engenharia elétrica,07,"Engenharia, produção e construção",2016,2017,6,2021,10,2025,90,76,0,7,0,84.44444444,0,15.55555556,0,7.777777778
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14100,ENGENHARIA ELÉTRICA,5,52,5208707,1,1,0713E05,Engenharia elétrica,07,"Engenharia, produção e construção",2016,2018,6,2021,10,2025,90,68,1,7,0,75.55555556,1.111111111,23.33333333,1.111111111,7.777777778
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14100,ENGENHARIA ELÉTRICA,5,52,5208707,1,1,0713E05,Engenharia elétrica,07,"Engenharia, produção e construção",2016,2019,6,2021,10,2025,90,60,2,6,0,66.66666667,3.333333333,30,2.222222222,6.666666667
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14100,ENGENHARIA ELÉTRICA,5,52,5208707,1,1,0713E05,Engenharia elétrica,07,"Engenharia, produção e construção",2016,2020,6,2021,10,2025,90,43,10,7,0,47.77777778,14.44444444,37.77777778,11.11111111,7.777777778
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14100,ENGENHARIA ELÉTRICA,5,52,5208707,1,1,0713E05,Engenharia elétrica,07,"Engenharia, produção e construção",2016,2021,6,2021,10,2025,90,24,14,5,0,26.66666667,30,43.33333333,15.55555556,5.555555556
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14100,ENGENHARIA ELÉTRICA,5,52,5208707,1,1,0713E05,Engenharia elétrica,07,"Engenharia, produção e construção",2016,2022,6,2021,10,2025,90,17,3,4,0,18.88888889,33.33333333,47.77777778,3.333333333,4.444444444
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14102,GEOGRAFIA,5,52,5208707,2,1,0114G01,Geografia formação de professor,01,Educação,2016,2016,5,2020,8,2023,82,71,0,11,0,86.58536585,0,13.41463415,0,13.41463415
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14102,GEOGRAFIA,5,52,5208707,2,1,0114G01,Geografia formação de professor,01,Educação,2016,2017,5,2020,8,2023,82,57,0,14,0,69.51219512,0,30.48780488,0,17.07317073
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14102,GEOGRAFIA,5,52,5208707,2,1,0114G01,Geografia formação de professor,01,Educação,2016,2018,5,2020,8,2023,82,47,3,7,0,57.31707317,3.658536585,39.02439024,3.658536585,8.536585366
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14102,GEOGRAFIA,5,52,5208707,2,1,0114G01,Geografia formação de professor,01,Educação,2016,2019,5,2020,8,2023,82,37,7,3,0,45.12195122,12.19512195,42.68292683,8.536585366,3.658536585
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14102,GEOGRAFIA,5,52,5208707,2,1,0114G01,Geografia formação de professor,01,Educação,2016,2020,5,2020,8,2023,82,26,5,6,0,31.70731707,18.29268293,50,6.097560976,7.317073171
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14102,GEOGRAFIA,5,52,5208707,2,1,0114G01,Geografia formação de professor,01,Educação,2016,2021,5,2020,8,2023,82,18,6,2,0,21.95121951,25.6097561,52.43902439,7.317073171,2.43902439
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14102,GEOGRAFIA,5,52,5208707,2,1,0114G01,Geografia formação de professor,01,Educação,2016,2022,5,2020,8,2023,82,7,8,3,0,8.536585366,35.36585366,56.09756098,9.756097561,3.658536585
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14103,MATEMÁTICA,5,52,5208707,1,1,0541M01,Matemática,05,"Ciências naturais, matemática e estatística",2016,2016,5,2020,8,2023,20,19,0,1,0,95,0,5,0,5
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14103,MATEMÁTICA,5,52,5208707,1,1,0541M01,Matemática,05,"Ciências naturais, matemática e estatística",2016,2017,5,2020,8,2023,20,14,5,0,0,70,25,5,25,0
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14103,MATEMÁTICA,5,52,5208707,1,1,0541M01,Matemática,05,"Ciências naturais, matemática e estatística",2016,2018,5,2020,8,2023,20,11,0,3,0,55,25,20,0,15
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14103,MATEMÁTICA,5,52,5208707,1,1,0541M01,Matemática,05,"Ciências naturais, matemática e estatística",2016,2019,5,2020,8,2023,20,6,4,1,0,30,45,25,20,5
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14103,MATEMÁTICA,5,52,5208707,1,1,0541M01,Matemática,05,"Ciências naturais, matemática e estatística",2016,2020,5,2020,8,2023,20,5,0,1,0,25,45,30,0,5
