CO_IES,NO_IES,TP_CATEGORIA_ADMINISTRATIVA,TP_ORGANIZACAO_ACADEMICA,CO_CURSO,NO_CURSO,CO_REGIAO,CO_UF,CO_MUNICIPIO,TP_GRAU_ACADEMICO,TP_MODALIDADE_ENSINO,CO_CINE_ROTULO,NO_CINE_ROTULO,CO_CINE_AREA_GERAL,NO_CINE_AREA_GERAL,NU_ANO_INGRESSO,NU_ANO_REFERENCIA,NU_PRAZO_INTEGRALIZACAO,NU_ANO_INTEGRALIZACAO,NU_PRAZO_ACOMPANHAMENTO,NU_ANO_MAXIMO_ACOMPANHAMENTO,QT_INGRESSANTE,QT_PERMANENCIA,QT_CONCLUINTE,QT_DESISTENCIA,QT_FALECIDO,TAP,TCA,TDA,TCAN,TADA
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,1188878,FÍSICA MÉDICA,5,52,5208707,1,1,0533F03,Física médica,05,"Ciências naturais, matemática e estatística",2015,2015,6,2020,10,2024,34,27,0,7,0,79.41176471,0,20.58823529,0,20.58823529
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,1188878,FÍSICA MÉDICA,5,52,5208707,1,1,0533F03,Física médica,05,"Ciências naturais, matemática e estatística",2015,2016,6,2020,10,2024,34,23,0,4,0,67.64705882,0,32.35294118,0,11.76470588
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,1188878,FÍSICA MÉDICA,5,52,5208707,1,1,0533F03,Física médica,05,"Ciências naturais, matemática e estatística",2015,2017,6,2020,10,2024,34,20,0,3,0,58.82352941,0,41.17647059,0,8.823529412
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,1188878,FÍSICA MÉDICA,5,52,5208707,1,1,0533F03,Física médica,05,"Ciências naturais, matemática e estatística",2015,2018,6,2020,10,2024,34,17,1,2,0,50,2.941176471,47.05882353,2.941176471,5.882352941
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,1188878,FÍSICA MÉDICA,5,52,5208707,1,1,0533F03,Física médica,05,"Ciências naturais, matemática e estatística",2015,2019,6,2020,10,2024,34,11,0,6,0,32.35294118,2.941176471,64.70588235,0,17.64705882
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,1188878,FÍSICA MÉDICA,5,52,5208707,1,1,0533F03,Física médica,05,"Ciências naturais, matemática e estatística",2015,2020,6,2020,10,2024,34,9,0,2,0,26.47058824,2.941176471,70.58823529,0,5.882352941
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,1188878,FÍSICA MÉDICA,5,52,5208707,1,1,0533F03,Física médica,05,"Ciências naturais, matemática e estatística",2015,2021,6,2020,10,2024,34,6,1,2,0,17.64705882,5.882352941,76.47058824,2.941176471,5.882352941
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,1188897,ENGENHARIA FÍSICA,5,52,5208707,1,1,0715E01,Engenharia física,07,"Engenharia, produção e construção",2015,2015,6,2020,10,2024,32,27,0,5,0,84.375,0,15.625,0,15.625
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,1188897,ENGENHARIA FÍSICA,5,52,5208707,1,1,0715E01,Engenharia física,07,"Engenharia, produção e construção",2015,2016,6,2020,10,2024,32,26,0,1,0,81.25,0,18.75,0,3.125
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,1188897,ENGENHARIA FÍSICA,5,52,5208707,1,1,0715E01,Engenharia física,07,"Engenharia, produção e construção",2015,2017,6,2020,10,2024,32,18,0,8,0,56.25,0,43.75,0,25
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,1188897,ENGENHARIA FÍSICA,5,52,5208707,1,1,0715E01,Engenharia física,07,"Engenharia, produção e construção",2015,2018,6,2020,10,2024,32,12,0,6,0,37.5,0,62.5,0,18.75
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,1188897,ENGENHARIA FÍSICA,5,52,5208707,1,1,0715E01,Engenharia física,07,"Engenharia, produção e construção",2015,2019,6,2020,10,2024,32,8,0,4,0,25,0,75,0,12.5
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,1188897,ENGENHARIA FÍSICA,5,52,5208707,1,1,0715E01,Engenharia física,07,"Engenharia, produção e construção",2015,2020,6,2020,10,2024,32,8,0,0,0,25,0,75,0,0
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,1188897,ENGENHARIA FÍSICA,5,52,5208707,1,1,0715E01,Engenharia física,07,"Engenharia, produção e construção",2015,2021,6,2020,10,2024,32,4,4,0,0,12.5,12.5,75,12.5,0
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,1293028,EDUCAÇÃO DO CAMPO,5,52,5208905,2,1,0113E01,Educação do campo formação de professor,01,Educação,2015,2015,5,2019,8,2022,69,51,0,18,0,73.91304348,0,26.08695652,0,26.08695652
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,1293028,EDUCAÇÃO DO CAMPO,5,52,5208905,2,1,0113E01,Educação do campo formação de professor,01,Educação,2015,2016,5,2019,8,2022,69,33,0,18,0,47.82608696,0,52.17391304,0,26.08695652
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,1293028,EDUCAÇÃO DO CAMPO,5,52,5208905,2,1,0113E01,Educação do campo formação de professor,01,Educação,2015,2017,5,2019,8,2022,69,28,0,5,0,40.57971014,0,59.42028986,0,7.246376812
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,1293028,EDUCAÇÃO DO CAMPO,5,52,5208905,2,1,0113E01,Educação do campo formação de professor,01,Educação,2015,2018,5,2019,8,2022,69,15,11,2,0,21.73913043,15.94202899,62.31884058,15.94202899,2.898550725
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,1293028,EDUCAÇÃO DO CAMPO,5,52,5208905,2,1,0113E01,Educação do campo formação de professor,01,Educação,2015,2019,5,2019,8,2022,69,9,5,1,0,13.04347826,23.1884058,63.76811594,7.246376812,1.449275362
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,1293028,EDUCAÇÃO DO CAMPO,5,52,5208905,2,1,0113E01,Educação do campo formação de professor,01,Educação,2015,2020,5,2019,8,2022,69,5,2,2,0,7.246376812,26.08695652,66.66666667,2.898550725,2.898550725
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,1293028,EDUCAÇÃO DO CAMPO,5,52,5208905,2,1,0113E01,Educação do campo formação de professor,01,Educação,2015,2021,5,2019,8,2022,69,3,2,0,0,4.347826087,28.98550725,66.66666667,2.898550725,0
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,1295548,CIÊNCIAS SOCIAIS,5,52,5208707,1,1,0312C02,Ciências sociais,03,"Ciências sociais, comunicação e informação",2015,2015,5,2019,8,2022,14,14,0,0,0,100,0,0,0,0
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,1295548,CIÊNCIAS SOCIAIS,5,52,5208707,1,1,0312C02,Ciências sociais,03,"Ciências sociais, comunicação e informação",2015,2016,5,2019,8,2022,14,11,0,3,0,78.57142857,0,21.42857143,0,21.42857143
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,1295548,CIÊNCIAS SOCIAIS,5,52,5208707,1,1,0312C02,Ciências sociais,03,"Ciências sociais, comunicação e informação",2015,2017,5,2019,8,2022,14,9,0,2,0,64.28571429,0,35.71428571,0,14.28571429
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,1295548,CIÊNCIAS SOCIAIS,5,52,5208707,1,1,0312C02,Ciências sociais,03,"Ciências sociais, comunicação e informação",2015,2018,5,2019,8,2022,14,7,1,1,0,50,7.142857143,42.85714286,7.142857143,7.142857143
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,1295548,CIÊNCIAS SOCIAIS,5,52,5208707,1,1,0312C02,Ciências sociais,03,"Ciências sociais, comunicação e informação",2015,2019,5,2019,8,2022,14,4,2,1,0,28.57142857,21.42857143,50,14.28571429,7.142857143
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,1295548,CIÊNCIAS SOCIAIS,5,52,5208707,1,1,0312C02,Ciências sociais,03,"Ciências sociais, comunicação e informação",2015,2020,5,2019,8,2022,14,0,2,2,0,0,35.71428571,64.28571429,14.28571429,14.28571429
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,1295548,CIÊNCIAS SOCIAIS,5,52,5208707,1,1,0312C02,Ciências sociais,03,"Ciências sociais, comunicação e informação",2015,2021,5,2019,8,2022,14,0,0,0,0,0,35.71428571,64.28571429,0,0
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,1300254,ENGENHARIA DE PRODUÇÃO,5,52,5201405,1,1,0725E02,Engenharia de produção,07,"Engenharia, produção e construção",2015,2015,6,2020,10,2024,42,30,0,12,0,71.42857143,0,28.57142857,0,28.57142857
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,1300254,ENGENHARIA DE PRODUÇÃO,5,52,5201405,1,1,0725E02,Engenharia de produção,07,"Engenharia, produção e construção",2015,2016,6,2020,10,2024,42,28,0,2,0,66.66666667,0,33.33333333,0,4.761904762
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,1300254,ENGENHARIA DE PRODUÇÃO,5,52,5201405,1,1,0725E02,Engenharia de produção,07,"Engenharia, produção e construção",2015,2017,6,2020,10,2024,42,24,0,4,0,57.14285714,0,42.85714286,0,9.523809524
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,1300254,ENGENHARIA DE PRODUÇÃO,5,52,5201405,1,1,0725E02,Engenharia de produção,07,"Engenharia, produção e construção",2015,2018,6,2020,10,2024,42,23,0,1,0,54.76190476,0,45.23809524,0,2.380952381
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,1300254,ENGENHARIA DE PRODUÇÃO,5,52,5201405,1,1,0725E02,Engenharia de produção,07,"Engenharia, produção e construção",2015,2019,6,2020,10,2024,42,15,5,3,0,35.71428571,11.9047619,52.38095238,11.9047619,7.142857143
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,1300254,ENGENHARIA DE PRODUÇÃO,5,52,5201405,1,1,0725E02,Engenharia de produção,07,"Engenharia, produção e construção",2015,2020,6,2020,10,2024,42,6,8,1,0,14.28571429,30.95238095,54.76190476,19.04761905,2.380952381
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,1300254,ENGENHARIA DE PRODUÇÃO,5,52,5201405,1,1,0725E02,Engenharia de produção,07,"Engenharia, produção e construção",2015,2021,6,2020,10,2024,42,3,3,0,0,7.142857143,38.0952381,54.76190476,7.142857143,0
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,1304557,MATEMÁTICA,5,52,5208707,2,1,0114M01,Matemática formação de professor,01,Educação,2015,2015,5,2019,8,2022,92,69,10,13,0,75,10.86956522,14.13043478,10.86956522,14.13043478
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,1304557,MATEMÁTICA,5,52,5208707,2,1,0114M01,Matemática formação de professor,01,Educação,2015,2016,5,2019,8,2022,92,27,11,31,0,29.34782609,22.82608696,47.82608696,11.95652174,33.69565217
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,1304557,MATEMÁTICA,5,52,5208707,2,1,0114M01,Matemática formação de professor,01,Educação,2015,2017,5,2019,8,2022,92,19,1,7,0,20.65217391,23.91304348,55.43478261,1.086956522,7.608695652
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,1304557,MATEMÁTICA,5,52,5208707,2,1,0114M01,Matemática formação de professor,01,Educação,2015,2018,5,2019,8,2022,92,10,5,4,0,10.86956522,29.34782609,59.7826087,5.434782609,4.347826087
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,1304557,MATEMÁTICA,5,52,5208707,2,1,0114M01,Matemática formação de professor,01,Educação,2015,2019,5,2019,8,2022,92,8,1,1,0,8.695652174,30.43478261,60.86956522,1.086956522,1.086956522
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,1304557,MATEMÁTICA,5,52,5208707,2,1,0114M01,Matemática formação de professor,01,Educação,2015,2020,5,2019,8,2022,92,4,2,2,0,4.347826087,32.60869565,63.04347826,2.173913043,2.173913043
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,1304557,MATEMÁTICA,5,52,5208707,2,1,0114M01,Matemática formação de professor,01,Educação,2015,2021,5,2019,8,2022,92,3,1,0,0,3.260869565,33.69565217,63.04347826,1.086956522,0
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,1313290,GEOLOGIA,5,52,5201405,1,1,0532G02,Geologia,05,"Ciências naturais, matemática e estatística",2015,2015,6,2020,10,2024,43,33,0,10,0,76.74418605,0,23.25581395,0,23.25581395
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,1313290,GEOLOGIA,5,52,5201405,1,1,0532G02,Geologia,05,"Ciências naturais, matemática e estatística",2015,2016,6,2020,10,2024,43,30,0,3,0,69.76744186,0,30.23255814,0,6.976744186
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,1313290,GEOLOGIA,5,52,5201405,1,1,0532G02,Geologia,05,"Ciências naturais, matemática e estatística",2015,2017,6,2020,10,2024,43,26,0,4,0,60.46511628,0,39.53488372,0,9.302325581
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,1313290,GEOLOGIA,5,52,5201405,1,1,0532G02,Geologia,05,"Ciências naturais, matemática e estatística",2015,2018,6,2020,10,2024,43,26,0,0,0,60.46511628,0,39.53488372,0,0
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,1313290,GEOLOGIA,5,52,5201405,1,1,0532G02,Geologia,05,"Ciências naturais, matemática e estatística",2015,2019,6,2020,10,2024,43,23,2,1,0,53.48837209,4.651162791,41.86046512,4.651162791,2.325581395
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,1313290,GEOLOGIA,5,52,5201405,1,1,0532G02,Geologia,05,"Ciências naturais, matemática e estatística",2015,2020,6,2020,10,2024,43,22,0,1,0,51.1627907,4.651162791,44.18604651,0,2.325581395
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,1313290,GEOLOGIA,5,52,5201405,1,1,0532G02,Geologia,05,"Ciências naturais, matemática e estatística",2015,2021,6,2020,10,2024,43,16,6,0,0,37.20930233,18.60465116,44.18604651,13.95348837,0
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,1313291,ENGENHARIA DE TRANSPORTES,5,52,5201405,1,1,0732E03,Engenharia de transportes,07,"Engenharia, produção e construção",2015,2015,6,2020,10,2024,40,32,0,8,0,80,0,20,0,20
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,1313291,ENGENHARIA DE TRANSPORTES,5,52,5201405,1,1,0732E03,Engenharia de transportes,07,"Engenharia, produção e construção",2015,2016,6,2020,10,2024,40,31,0,1,0,77.5,0,22.5,0,2.5
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,1313291,ENGENHARIA DE TRANSPORTES,5,52,5201405,1,1,0732E03,Engenharia de transportes,07,"Engenharia, produção e construção",2015,2017,6,2020,10,2024,40,24,0,7,0,60,0,40,0,17.5
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,1313291,ENGENHARIA DE TRANSPORTES,5,52,5201405,1,1,0732E03,Engenharia de transportes,07,"Engenharia, produção e construção",2015,2018,6,2020,10,2024,40,22,0,2,0,55,0,45,0,5
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,1313291,ENGENHARIA DE TRANSPORTES,5,52,5201405,1,1,0732E03,Engenharia de transportes,07,"Engenharia, produção e construção",2015,2019,6,2020,10,2024,40,17,3,2,0,42.5,7.5,50,7.5,5
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,1313291,ENGENHARIA DE TRANSPORTES,5,52,5201405,1,1,0732E03,Engenharia de transportes,07,"Engenharia, produção e construção",2015,2020,6,2020,10,2024,40,11,3,3,0,27.5,15,57.5,7.5,7.5
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,1313291,ENGENHARIA DE TRANSPORTES,5,52,5201405,1,1,0732E03,Engenharia de transportes,07,"Engenharia, produção e construção",2015,2021,6,2020,10,2024,40,7,3,1,0,17.5,22.5,60,7.5,2.5
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,1314314,LETRAS: TRADUÇÃO E INTERPRETAÇÃO EM LIBRAS/PORTUGUÊS,5,52,5208707,1,1,0231L19,Letras português língua brasileira de sinais,02,Artes e humanidades,2015,2015,5,2019,8,2022,5,4,0,1,0,80,0,20,0,20
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,1314314,LETRAS: TRADUÇÃO E INTERPRETAÇÃO EM LIBRAS/PORTUGUÊS,5,52,5208707,1,1,0231L19,Letras português língua brasileira de sinais,02,Artes e humanidades,2015,2016,5,2019,8,2022,5,4,0,0,0,80,0,20,0,0
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,1314314,LETRAS: TRADUÇÃO E INTERPRETAÇÃO EM LIBRAS/PORTUGUÊS,5,52,5208707,1,1,0231L19,Letras português língua brasileira de sinais,02,Artes e humanidades,2015,2017,5,2019,8,2022,5,4,0,0,0,80,0,20,0,0
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,1314314,LETRAS: TRADUÇÃO E INTERPRETAÇÃO EM LIBRAS/PORTUGUÊS,5,52,5208707,1,1,0231L19,Letras português língua brasileira de sinais,02,Artes e humanidades,2015,2018,5,2019,8,2022,5,2,1,1,0,40,20,40,20,20
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,1314314,LETRAS: TRADUÇÃO E INTERPRETAÇÃO EM LIBRAS/PORTUGUÊS,5,52,5208707,1,1,0231L19,Letras português língua brasileira de sinais,02,Artes e humanidades,2015,2019,5,2019,8,2022,5,1,1,0,0,20,40,40,20,0
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,1314314,LETRAS: TRADUÇÃO E INTERPRETAÇÃO EM LIBRAS/PORTUGUÊS,5,52,5208707,1,1,0231L19,Letras português língua brasileira de sinais,02,Artes e humanidades,2015,2020,5,2019,8,2022,5,1,0,0,0,20,40,40,0,0
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,1314314,LETRAS: TRADUÇÃO E INTERPRETAÇÃO EM LIBRAS/PORTUGUÊS,5,52,5208707,1,1,0231L19,Letras português língua brasileira de sinais,02,Artes e humanidades,2015,2021,5,2019,8,2022,5,0,0,1,0,0,40,60,0,20
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,1315863,ARQUITETURA E URBANISMO,5,52,5208905,1,1,0731A02,Arquitetura e urbanismo,07,"Engenharia, produção e construção",2015,2015,6,2020,10,2024,35,27,0,8,0,77.14285714,0,22.85714286,0,22.85714286
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,1315863,ARQUITETURA E URBANISMO,5,52,5208905,1,1,0731A02,Arquitetura e urbanismo,07,"Engenharia, produção e construção",2015,2016,6,2020,10,2024,35,24,0,3,0,68.57142857,0,31.42857143,0,8.571428571
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,1315863,ARQUITETURA E URBANISMO,5,52,5208905,1,1,0731A02,Arquitetura e urbanismo,07,"Engenharia, produção e construção",2015,2017,6,2020,10,2024,35,24,0,0,0,68.57142857,0,31.42857143,0,0
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,1315863,ARQUITETURA E URBANISMO,5,52,5208905,1,1,0731A02,Arquitetura e urbanismo,07,"Engenharia, produção e construção",2015,2018,6,2020,10,2024,35,24,0,0,0,68.57142857,0,31.42857143,0,0
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,1315863,ARQUITETURA E URBANISMO,5,52,5208905,1,1,0731A02,Arquitetura e urbanismo,07,"Engenharia, produção e construção",2015,2019,6,2020,10,2024,35,14,9,1,0,40,25.71428571,34.28571429,25.71428571,2.857142857
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,1315863,ARQUITETURA E URBANISMO,5,52,5208905,1,1,0731A02,Arquitetura e urbanismo,07,"Engenharia, produção e construção",2015,2020,6,2020,10,2024,35,8,6,0,0,22.85714286,42.85714286,34.28571429,17.14285714,0
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,1315863,ARQUITETURA E URBANISMO,5,52,5208905,1,1,0731A02,Arquitetura e urbanismo,07,"Engenharia, produção e construção",2015,2021,6,2020,10,2024,35,4,4,0,0,11.42857143,54.28571429,34.28571429,11.42857143,0
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,5001241,ADMINISTRAÇÃO,5,52,5208905,1,1,0413A01,Administração,04,"Negócios, administração e direito",2015,2015,5,2019,8,2022,25,21,0,4,0,84,0,16,0,16
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,5001241,ADMINISTRAÇÃO,5,52,5208905,1,1,0413A01,Administração,04,"Negócios, administração e direito",2015,2016,5,2019,8,2022,25,19,0,2,0,76,0,24,0,8
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,5001241,ADMINISTRAÇÃO,5,52,5208905,1,1,0413A01,Administração,04,"Negócios, administração e direito",2015,2017,5,2019,8,2022,25,15,0,4,0,60,0,40,0,16
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,5001241,ADMINISTRAÇÃO,5,52,5208905,1,1,0413A01,Administração,04,"Negócios, administração e direito",2015,2018,5,2019,8,2022,25,13,1,1,0,52,4,44,4,4
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,5001241,ADMINISTRAÇÃO,5,52,5208905,1,1,0413A01,Administração,04,"Negócios, administração e direito",2015,2019,5,2019,8,2022,25,9,2,2,0,36,12,52,8,8
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,5001241,ADMINISTRAÇÃO,5,52,5208905,1,1,0413A01,Administração,04,"Negócios, administração e direito",2015,2020,5,2019,8,2022,25,4,2,3,0,16,20,64,8,12
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,5001241,ADMINISTRAÇÃO,5,52,5208905,1,1,0413A01,Administração,04,"Negócios, administração e direito",2015,2021,5,2019,8,2022,25,3,0,1,0,12,20,68,0,4
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,5001248,FILOSOFIA,5,52,5208905,1,1,0223F01,Filosofia,02,Artes e humanidades,2015,2015,5,2019,8,2022,13,8,0,5,0,61.53846154,0,38.46153846,0,38.46153846
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,5001248,FILOSOFIA,5,52,5208905,1,1,0223F01,Filosofia,02,Artes e humanidades,2015,2016,5,2019,8,2022,13,3,0,5,0,23.07692308,0,76.92307692,0,38.46153846
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,5001248,FILOSOFIA,5,52,5208905,1,1,0223F01,Filosofia,02,Artes e humanidades,2015,2017,5,2019,8,2022,13,3,0,0,0,23.07692308,0,76.92307692,0,0
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,5001248,FILOSOFIA,5,52,5208905,1,1,0223F01,Filosofia,02,Artes e humanidades,2015,2018,5,2019,8,2022,13,2,0,1,0,15.38461538,0,84.61538462,0,7.692307692
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,5001248,FILOSOFIA,5,52,5208905,1,1,0223F01,Filosofia,02,Artes e humanidades,2015,2019,5,2019,8,2022,13,2,0,0,0,15.38461538,0,84.61538462,0,0
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,5001248,FILOSOFIA,5,52,5208905,1,1,0223F01,Filosofia,02,Artes e humanidades,2015,2020,5,2019,8,2022,13,0,2,0,0,0,15.38461538,84.61538462,15.38461538,0
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,5001248,FILOSOFIA,5,52,5208905,1,1,0223F01,Filosofia,02,Artes e humanidades,2015,2021,5,2019,8,2022,13,0,0,0,0,0,15.38461538,84.61538462,0,0
