CO_IES,NO_IES,TP_CATEGORIA_ADMINISTRATIVA,TP_ORGANIZACAO_ACADEMICA,CO_CURSO,NO_CURSO,CO_REGIAO,CO_UF,CO_MUNICIPIO,TP_GRAU_ACADEMICO,TP_MODALIDADE_ENSINO,CO_CINE_ROTULO,NO_CINE_ROTULO,CO_CINE_AREA_GERAL,NO_CINE_AREA_GERAL,NU_ANO_INGRESSO,NU_ANO_REFERENCIA,NU_PRAZO_INTEGRALIZACAO,NU_ANO_INTEGRALIZACAO,NU_PRAZO_ACOMPANHAMENTO,NU_ANO_MAXIMO_ACOMPANHAMENTO,QT_INGRESSANTE,QT_PERMANENCIA,QT_CONCLUINTE,QT_DESISTENCIA,QT_FALECIDO,TAP,TCA,TDA,TCAN,TADA
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14091,ENFERMAGEM,5,52,5208707,1,1,0913E01,Enfermagem,09,Saúde e bem-estar,2017,2018,6,2022,10,2026,68,55,0,8,0,80.88235294,0,19.11764706,0,11.76470588
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14091,ENFERMAGEM,5,52,5208707,1,1,0913E01,Enfermagem,09,Saúde e bem-estar,2017,2019,6,2022,10,2026,68,49,0,6,0,72.05882353,0,27.94117647,0,8.823529412
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14091,ENFERMAGEM,5,52,5208707,1,1,0913E01,Enfermagem,09,Saúde e bem-estar,2017,2020,6,2022,10,2026,68,48,1,0,0,70.58823529,1.470588235,27.94117647,1.470588235,0
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14091,ENFERMAGEM,5,52,5208707,1,1,0913E01,Enfermagem,09,Saúde e bem-estar,2017,2021,6,2022,10,2026,68,13,33,2,0,19.11764706,50,30.88235294,48.52941176,2.941176471
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14091,ENFERMAGEM,5,52,5208707,1,1,0913E01,Enfermagem,09,Saúde e bem-estar,2017,2022,6,2022,10,2026,68,2,10,1,0,2.941176471,64.70588235,32.35294118,14.70588235,1.470588235
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14092,FARMÁCIA,5,52,5208707,1,1,0916F01,Farmácia,09,Saúde e bem-estar,2017,2017,6,2022,10,2026,96,90,0,6,0,93.75,0,6.25,0,6.25
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14092,FARMÁCIA,5,52,5208707,1,1,0916F01,Farmácia,09,Saúde e bem-estar,2017,2018,6,2022,10,2026,96,85,0,5,0,88.54166667,0,11.45833333,0,5.208333333
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14092,FARMÁCIA,5,52,5208707,1,1,0916F01,Farmácia,09,Saúde e bem-estar,2017,2019,6,2022,10,2026,96,76,0,9,0,79.16666667,0,20.83333333,0,9.375
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14092,FARMÁCIA,5,52,5208707,1,1,0916F01,Farmácia,09,Saúde e bem-estar,2017,2020,6,2022,10,2026,96,68,0,8,0,70.83333333,0,29.16666667,0,8.333333333
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14092,FARMÁCIA,5,52,5208707,1,1,0916F01,Farmácia,09,Saúde e bem-estar,2017,2021,6,2022,10,2026,96,53,14,1,0,55.20833333,14.58333333,30.20833333,14.58333333,1.041666667
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14092,FARMÁCIA,5,52,5208707,1,1,0916F01,Farmácia,09,Saúde e bem-estar,2017,2022,6,2022,10,2026,96,31,22,0,0,32.29166667,37.5,30.20833333,22.91666667,0
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14093,MEDICINA,5,52,5208707,1,1,0912M01,Medicina,09,Saúde e bem-estar,2017,2017,7,2023,10,2026,118,117,0,1,0,99.15254237,0,0.847457627,0,0.847457627
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14093,MEDICINA,5,52,5208707,1,1,0912M01,Medicina,09,Saúde e bem-estar,2017,2018,7,2023,10,2026,118,116,0,1,0,98.30508475,0,1.694915254,0,0.847457627
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14093,MEDICINA,5,52,5208707,1,1,0912M01,Medicina,09,Saúde e bem-estar,2017,2019,7,2023,10,2026,118,112,0,3,1,95.72649573,0,4.273504274,0,2.564102564
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14093,MEDICINA,5,52,5208707,1,1,0912M01,Medicina,09,Saúde e bem-estar,2017,2020,7,2023,10,2026,118,111,0,1,0,94.87179487,0,5.128205128,0,0.854700855
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14093,MEDICINA,5,52,5208707,1,1,0912M01,Medicina,09,Saúde e bem-estar,2017,2021,7,2023,10,2026,118,111,0,0,0,94.87179487,0,5.128205128,0,0
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14093,MEDICINA,5,52,5208707,1,1,0912M01,Medicina,09,Saúde e bem-estar,2017,2022,7,2023,10,2026,118,17,94,0,0,14.52991453,80.34188034,5.128205128,80.34188034,0
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14094,MEDICINA VETERINÁRIA,5,52,5208707,1,1,0841M01,Medicina veterinária,08,"Agricultura, silvicultura, pesca e veterinária",2017,2017,6,2022,10,2026,113,110,0,3,0,97.34513274,0,2.654867257,0,2.654867257
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14094,MEDICINA VETERINÁRIA,5,52,5208707,1,1,0841M01,Medicina veterinária,08,"Agricultura, silvicultura, pesca e veterinária",2017,2018,6,2022,10,2026,113,108,0,2,0,95.57522124,0,4.424778761,0,1.769911504
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14094,MEDICINA VETERINÁRIA,5,52,5208707,1,1,0841M01,Medicina veterinária,08,"Agricultura, silvicultura, pesca e veterinária",2017,2019,6,2022,10,2026,113,104,1,3,0,92.03539823,0.884955752,7.079646018,0.884955752,2.654867257
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14094,MEDICINA VETERINÁRIA,5,52,5208707,1,1,0841M01,Medicina veterinária,08,"Agricultura, silvicultura, pesca e veterinária",2017,2020,6,2022,10,2026,113,100,1,3,0,88.49557522,1.769911504,9.734513274,0.884955752,2.654867257
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14094,MEDICINA VETERINÁRIA,5,52,5208707,1,1,0841M01,Medicina veterinária,08,"Agricultura, silvicultura, pesca e veterinária",2017,2021,6,2022,10,2026,113,79,17,4,0,69.91150442,16.81415929,13.27433628,15.04424779,3.539823009
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14094,MEDICINA VETERINÁRIA,5,52,5208707,1,1,0841M01,Medicina veterinária,08,"Agricultura, silvicultura, pesca e veterinária",2017,2022,6,2022,10,2026,113,36,40,3,0,31.85840708,52.21238938,15.92920354,35.39823009,2.654867257
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14095,NUTRIÇÃO,5,52,5208707,1,1,0915N01,Nutrição,09,Saúde e bem-estar,2017,2017,6,2022,10,2026,84,80,0,4,0,95.23809524,0,4.761904762,0,4.761904762
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14095,NUTRIÇÃO,5,52,5208707,1,1,0915N01,Nutrição,09,Saúde e bem-estar,2017,2018,6,2022,10,2026,84,72,0,8,0,85.71428571,0,14.28571429,0,9.523809524
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14095,NUTRIÇÃO,5,52,5208707,1,1,0915N01,Nutrição,09,Saúde e bem-estar,2017,2019,6,2022,10,2026,84,66,0,6,0,78.57142857,0,21.42857143,0,7.142857143
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14095,NUTRIÇÃO,5,52,5208707,1,1,0915N01,Nutrição,09,Saúde e bem-estar,2017,2020,6,2022,10,2026,84,63,0,3,0,75,0,25,0,3.571428571
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14095,NUTRIÇÃO,5,52,5208707,1,1,0915N01,Nutrição,09,Saúde e bem-estar,2017,2021,6,2022,10,2026,84,44,14,5,0,52.38095238,16.66666667,30.95238095,16.66666667,5.952380952
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14095,NUTRIÇÃO,5,52,5208707,1,1,0915N01,Nutrição,09,Saúde e bem-estar,2017,2022,6,2022,10,2026,84,15,28,1,0,17.85714286,50,32.14285714,33.33333333,1.19047619
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14096,ODONTOLOGIA,5,52,5208707,1,1,0911O01,Odontologia,09,Saúde e bem-estar,2017,2017,6,2022,10,2026,69,62,0,7,0,89.85507246,0,10.14492754,0,10.14492754
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14096,ODONTOLOGIA,5,52,5208707,1,1,0911O01,Odontologia,09,Saúde e bem-estar,2017,2018,6,2022,10,2026,69,58,0,4,0,84.05797101,0,15.94202899,0,5.797101449
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14096,ODONTOLOGIA,5,52,5208707,1,1,0911O01,Odontologia,09,Saúde e bem-estar,2017,2019,6,2022,10,2026,69,55,0,3,0,79.71014493,0,20.28985507,0,4.347826087
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14096,ODONTOLOGIA,5,52,5208707,1,1,0911O01,Odontologia,09,Saúde e bem-estar,2017,2020,6,2022,10,2026,69,51,1,3,0,73.91304348,1.449275362,24.63768116,1.449275362,4.347826087
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14096,ODONTOLOGIA,5,52,5208707,1,1,0911O01,Odontologia,09,Saúde e bem-estar,2017,2021,6,2022,10,2026,69,10,38,3,0,14.49275362,56.52173913,28.98550725,55.07246377,4.347826087
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14096,ODONTOLOGIA,5,52,5208707,1,1,0911O01,Odontologia,09,Saúde e bem-estar,2017,2022,6,2022,10,2026,69,3,5,2,0,4.347826087,63.76811594,31.88405797,7.246376812,2.898550725
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14097,AGRONOMIA,5,52,5208707,1,1,0811A04,Agronomia,08,"Agricultura, silvicultura, pesca e veterinária",2017,2017,6,2022,10,2026,152,143,0,9,0,94.07894737,0,5.921052632,0,5.921052632
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14097,AGRONOMIA,5,52,5208707,1,1,0811A04,Agronomia,08,"Agricultura, silvicultura, pesca e veterinária",2017,2018,6,2022,10,2026,152,134,0,9,0,88.15789474,0,11.84210526,0,5.921052632
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14097,AGRONOMIA,5,52,5208707,1,1,0811A04,Agronomia,08,"Agricultura, silvicultura, pesca e veterinária",2017,2019,6,2022,10,2026,152,121,1,12,0,79.60526316,0.657894737,19.73684211,0.657894737,7.894736842
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14097,AGRONOMIA,5,52,5208707,1,1,0811A04,Agronomia,08,"Agricultura, silvicultura, pesca e veterinária",2017,2020,6,2022,10,2026,152,117,0,4,0,76.97368421,0.657894737,22.36842105,0,2.631578947
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14097,AGRONOMIA,5,52,5208707,1,1,0811A04,Agronomia,08,"Agricultura, silvicultura, pesca e veterinária",2017,2021,6,2022,10,2026,152,98,15,4,0,64.47368421,10.52631579,25,9.868421053,2.631578947
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14097,AGRONOMIA,5,52,5208707,1,1,0811A04,Agronomia,08,"Agricultura, silvicultura, pesca e veterinária",2017,2022,6,2022,10,2026,152,61,32,5,0,40.13157895,31.57894737,28.28947368,21.05263158,3.289473684
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14098,CIÊNCIA DA COMPUTAÇÃO,5,52,5208707,1,1,0614C01,Ciência da computação,06,Computação e Tecnologias da Informação e Comunicação (TIC),2017,2017,5,2021,8,2024,95,90,0,5,0,94.73684211,0,5.263157895,0,5.263157895
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14098,CIÊNCIA DA COMPUTAÇÃO,5,52,5208707,1,1,0614C01,Ciência da computação,06,Computação e Tecnologias da Informação e Comunicação (TIC),2017,2018,5,2021,8,2024,95,78,0,12,0,82.10526316,0,17.89473684,0,12.63157895
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14098,CIÊNCIA DA COMPUTAÇÃO,5,52,5208707,1,1,0614C01,Ciência da computação,06,Computação e Tecnologias da Informação e Comunicação (TIC),2017,2019,5,2021,8,2024,95,63,0,15,0,66.31578947,0,33.68421053,0,15.78947368
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14098,CIÊNCIA DA COMPUTAÇÃO,5,52,5208707,1,1,0614C01,Ciência da computação,06,Computação e Tecnologias da Informação e Comunicação (TIC),2017,2020,5,2021,8,2024,95,58,1,4,0,61.05263158,1.052631579,37.89473684,1.052631579,4.210526316
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14098,CIÊNCIA DA COMPUTAÇÃO,5,52,5208707,1,1,0614C01,Ciência da computação,06,Computação e Tecnologias da Informação e Comunicação (TIC),2017,2021,5,2021,8,2024,95,49,4,5,0,51.57894737,5.263157895,43.15789474,4.210526316,5.263157895
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14098,CIÊNCIA DA COMPUTAÇÃO,5,52,5208707,1,1,0614C01,Ciência da computação,06,Computação e Tecnologias da Informação e Comunicação (TIC),2017,2022,5,2021,8,2024,95,40,6,3,0,42.10526316,11.57894737,46.31578947,6.315789474,3.157894737
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14099,ENGENHARIA CIVIL,5,52,5208707,1,1,0732E01,Engenharia civil,07,"Engenharia, produção e construção",2017,2017,6,2022,10,2026,103,101,0,2,0,98.05825243,0,1.941747573,0,1.941747573
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14099,ENGENHARIA CIVIL,5,52,5208707,1,1,0732E01,Engenharia civil,07,"Engenharia, produção e construção",2017,2018,6,2022,10,2026,103,95,1,5,0,92.23300971,0.970873786,6.796116505,0.970873786,4.854368932
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14099,ENGENHARIA CIVIL,5,52,5208707,1,1,0732E01,Engenharia civil,07,"Engenharia, produção e construção",2017,2019,6,2022,10,2026,103,90,1,4,0,87.37864078,1.941747573,10.67961165,0.970873786,3.883495146
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14099,ENGENHARIA CIVIL,5,52,5208707,1,1,0732E01,Engenharia civil,07,"Engenharia, produção e construção",2017,2020,6,2022,10,2026,103,83,5,2,0,80.58252427,6.796116505,12.62135922,4.854368932,1.941747573
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14099,ENGENHARIA CIVIL,5,52,5208707,1,1,0732E01,Engenharia civil,07,"Engenharia, produção e construção",2017,2021,6,2022,10,2026,103,64,14,5,0,62.13592233,20.38834951,17.47572816,13.59223301,4.854368932
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14099,ENGENHARIA CIVIL,5,52,5208707,1,1,0732E01,Engenharia civil,07,"Engenharia, produção e construção",2017,2022,6,2022,10,2026,103,38,22,4,0,36.89320388,41.74757282,21.3592233,21.3592233,3.883495146
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14100,ENGENHARIA ELÉTRICA,5,52,5208707,1,1,0713E05,Engenharia elétrica,07,"Engenharia, produção e construção",2017,2017,6,2022,10,2026,111,100,0,11,0,90.09009009,0,9.90990991,0,9.90990991
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14100,ENGENHARIA ELÉTRICA,5,52,5208707,1,1,0713E05,Engenharia elétrica,07,"Engenharia, produção e construção",2017,2018,6,2022,10,2026,111,88,1,11,0,79.27927928,0.900900901,19.81981982,0.900900901,9.90990991
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14100,ENGENHARIA ELÉTRICA,5,52,5208707,1,1,0713E05,Engenharia elétrica,07,"Engenharia, produção e construção",2017,2019,6,2022,10,2026,111,78,1,9,0,70.27027027,1.801801802,27.92792793,0.900900901,8.108108108
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14100,ENGENHARIA ELÉTRICA,5,52,5208707,1,1,0713E05,Engenharia elétrica,07,"Engenharia, produção e construção",2017,2020,6,2022,10,2026,111,71,1,6,0,63.96396396,2.702702703,33.33333333,0.900900901,5.405405405
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14100,ENGENHARIA ELÉTRICA,5,52,5208707,1,1,0713E05,Engenharia elétrica,07,"Engenharia, produção e construção",2017,2021,6,2022,10,2026,111,58,7,6,0,52.25225225,9.009009009,38.73873874,6.306306306,5.405405405
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14100,ENGENHARIA ELÉTRICA,5,52,5208707,1,1,0713E05,Engenharia elétrica,07,"Engenharia, produção e construção",2017,2022,6,2022,10,2026,111,33,18,7,0,29.72972973,25.22522523,45.04504505,16.21621622,6.306306306
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14102,GEOGRAFIA,5,52,5208707,2,1,0114G01,Geografia formação de professor,01,Educação,2017,2017,5,2021,8,2024,78,69,0,9,0,88.46153846,0,11.53846154,0,11.53846154
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14102,GEOGRAFIA,5,52,5208707,2,1,0114G01,Geografia formação de professor,01,Educação,2017,2018,5,2021,8,2024,78,68,0,1,0,87.17948718,0,12.82051282,0,1.282051282
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14102,GEOGRAFIA,5,52,5208707,2,1,0114G01,Geografia formação de professor,01,Educação,2017,2019,5,2021,8,2024,78,53,0,15,0,67.94871795,0,32.05128205,0,19.23076923
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14102,GEOGRAFIA,5,52,5208707,2,1,0114G01,Geografia formação de professor,01,Educação,2017,2020,5,2021,8,2024,78,38,11,4,0,48.71794872,14.1025641,37.17948718,14.1025641,5.128205128
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14102,GEOGRAFIA,5,52,5208707,2,1,0114G01,Geografia formação de professor,01,Educação,2017,2021,5,2021,8,2024,78,24,9,5,0,30.76923077,25.64102564,43.58974359,11.53846154,6.41025641
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14102,GEOGRAFIA,5,52,5208707,2,1,0114G01,Geografia formação de professor,01,Educação,2017,2022,5,2021,8,2024,78,13,5,6,0,16.66666667,32.05128205,51.28205128,6.41025641,7.692307692
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14103,MATEMÁTICA,5,52,5208707,1,1,0541M01,Matemática,05,"Ciências naturais, matemática e estatística",2017,2017,5,2021,8,2024,21,20,1,0,0,95.23809524,4.761904762,0,4.761904762,0
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14103,MATEMÁTICA,5,52,5208707,1,1,0541M01,Matemática,05,"Ciências naturais, matemática e estatística",2017,2018,5,2021,8,2024,21,19,0,1,0,90.47619048,4.761904762,4.761904762,0,4.761904762
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14103,MATEMÁTICA,5,52,5208707,1,1,0541M01,Matemática,05,"Ciências naturais, matemática e estatística",2017,2019,5,2021,8,2024,21,14,1,4,0,66.66666667,9.523809524,23.80952381,4.761904762,19.04761905
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14103,MATEMÁTICA,5,52,5208707,1,1,0541M01,Matemática,05,"Ciências naturais, matemática e estatística",2017,2020,5,2021,8,2024,21,8,5,1,0,38.0952381,33.33333333,28.57142857,23.80952381,4.761904762
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14103,MATEMÁTICA,5,52,5208707,1,1,0541M01,Matemática,05,"Ciências naturais, matemática e estatística",2017,2021,5,2021,8,2024,21,8,0,0,0,38.0952381,33.33333333,28.57142857,0,0
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14103,MATEMÁTICA,5,52,5208707,1,1,0541M01,Matemática,05,"Ciências naturais, matemática e estatística",2017,2022,5,2021,8,2024,21,6,1,1,0,28.57142857,38.0952381,33.33333333,4.761904762,4.761904762
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14104,BIBLIOTECONOMIA,5,52,5208707,1,1,0322B01,Biblioteconomia,03,"Ciências sociais, comunicação e informação",2017,2017,5,2021,8,2024,60,49,0,11,0,81.66666667,0,18.33333333,0,18.33333333
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14104,BIBLIOTECONOMIA,5,52,5208707,1,1,0322B01,Biblioteconomia,03,"Ciências sociais, comunicação e informação",2017,2018,5,2021,8,2024,60,43,0,6,0,71.66666667,0,28.33333333,0,10
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14104,BIBLIOTECONOMIA,5,52,5208707,1,1,0322B01,Biblioteconomia,03,"Ciências sociais, comunicação e informação",2017,2019,5,2021,8,2024,60,32,0,11,0,53.33333333,0,46.66666667,0,18.33333333
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14104,BIBLIOTECONOMIA,5,52,5208707,1,1,0322B01,Biblioteconomia,03,"Ciências sociais, comunicação e informação",2017,2020,5,2021,8,2024,60,19,10,3,0,31.66666667,16.66666667,51.66666667,16.66666667,5
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14104,BIBLIOTECONOMIA,5,52,5208707,1,1,0322B01,Biblioteconomia,03,"Ciências sociais, comunicação e informação",2017,2021,5,2021,8,2024,60,9,7,3,0,15,28.33333333,56.66666667,11.66666667,5
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14104,BIBLIOTECONOMIA,5,52,5208707,1,1,0322B01,Biblioteconomia,03,"Ciências sociais, comunicação e informação",2017,2022,5,2021,8,2024,60,3,1,5,0,5,30,65,1.666666667,8.333333333
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14105,CIÊNCIAS SOCIAIS,5,52,5208707,2,1,0114C03,Ciências sociais formação de professor,01,Educação,2017,2017,5,2021,8,2024,24,24,0,0,0,100,0,0,0,0
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14105,CIÊNCIAS SOCIAIS,5,52,5208707,2,1,0114C03,Ciências sociais formação de professor,01,Educação,2017,2018,5,2021,8,2024,24,24,0,0,0,100,0,0,0,0
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14105,CIÊNCIAS SOCIAIS,5,52,5208707,2,1,0114C03,Ciências sociais formação de professor,01,Educação,2017,2019,5,2021,8,2024,24,20,0,4,0,83.33333333,0,16.66666667,0,16.66666667
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14105,CIÊNCIAS SOCIAIS,5,52,5208707,2,1,0114C03,Ciências sociais formação de professor,01,Educação,2017,2020,5,2021,8,2024,24,16,0,4,0,66.66666667,0,33.33333333,0,16.66666667
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14105,CIÊNCIAS SOCIAIS,5,52,5208707,2,1,0114C03,Ciências sociais formação de professor,01,Educação,2017,2021,5,2021,8,2024,24,7,6,3,0,29.16666667,25,45.83333333,25,12.5
584,UNIVERSIDADE FEDERAL DE GOIÁS,1,1,14105,CIÊNCIAS SOCIAIS,5,52,5208707,2,1,0114C03,Ciências sociais formação de professor,01,Educação,2017,2022,5,2021,8,2024,24,4,2,1,0,16.66666667,33.33333333,50,8.333333333,4.166666667
